"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"FBgn0011274" 362.411745451966 1.18445247120063 1.23604335754432 0.958308348524369 0.337907295265097 0.542060978772432
"FBgn0035106" 200.142301707037 -1.12288418232596 1.1721890701892 -0.957903885768786 0.338111226863975 0.542283411734731
"FBgn0264485" 4.16754366927861 -2.15342969263858 2.23023050957311 -0.957612055681266 0.338258417740268 0.542414772164861
"FBgn0016126" 715.92118622341 0.816324654617132 0.85260741488222 0.957472279201255 0.338328931630956 0.54242315013315
"FBgn0035612" 38.4003447621362 -1.47879709313627 1.54681464222577 -0.956800017863162 0.33866820324341 0.542862325399624
"FBgn0032884" 360.576956645146 -0.477769777201349 0.500139521205766 -0.955264608364471 0.339443900372074 0.544000757000616
"FBgn0037383" 29.1851994683459 -1.75680181389053 1.83634342160941 -0.954947303284373 0.339604346568629 0.544113507175794
"FBgn0030178" 80.3207367004198 -1.12942654169586 1.18282803037256 -0.954866447463874 0.339645239313152 0.544113507175794
"FBgn0001086" 132.74164335795 -1.2482654768728 1.30719341265659 -0.954707853981178 0.33972545696683 0.544137092053291
"FBgn0025519" 112.905756312547 -1.60584889368713 1.68129568882116 -0.954343768916454 0.339909659600045 0.544289549480369
"FBgn0038058" 201.017504350727 -1.51239955478831 1.58410873604542 -0.954260751624309 0.339951669746466 0.544289549480369
"FBgn0037581" 23.8612915239627 1.31964311023933 1.38270563043732 0.953985554211196 0.340090954699647 0.544302764716754
"FBgn0030699" 152.427619474492 -0.962657470124956 1.00899736910781 -0.954062564299137 0.34005197409834 0.544302764716754
"FBgn0034833" 9.35566968501549 2.09510715466419 2.19826208400102 0.953182230657046 0.340497747957105 0.544773892130561
"FBgn0000394" 8.66692314877786 -1.85536977449273 1.94285165227758 -0.953145276310618 0.340516468684883 0.544773892130561
"FBgn0040395" 1096.90503589759 0.508042188922479 0.533199869562023 0.952809558425471 0.34068657044513 0.544941091116315
"FBgn0003048" 119.100299316136 -1.03132699348674 1.08256630448809 -0.95258876566536 0.340798471531649 0.545015149467745
"FBgn0035944" 192.546679826927 -1.30627655289658 1.37233397063 -0.951672723135762 0.341262987047093 0.545547988529392
"FBgn0020294" 70.9851853450928 1.654389515157 1.73913162862493 0.951730536682468 0.341233658428842 0.545547988529392
"FBgn0052755" 56.7757012929697 1.56548665810688 1.64544014824301 0.951313333318602 0.34144534048976 0.545734491879363
"FBgn0285910" 1928.67321159061 -0.482125490411407 0.507008093893794 -0.950921379645603 0.341644287833528 0.545947440531054
"FBgn0052056" 301.221112903607 -0.874340717004156 0.919872776468485 -0.950438467006311 0.341889505991336 0.546129208955205
"FBgn0024558" 363.795968275397 -0.744485554263688 0.783268878542508 -0.950441647562834 0.341887890568591 0.546129208955205
"FBgn0036144" 46.3300471283398 1.33918687667491 1.40906400548191 0.950143513362003 0.342039335849296 0.54626351446289
"FBgn0029113" 730.679271299143 0.5928454001636 0.624574339625891 0.949188712366255 0.342524641411646 0.546933446251769
"FBgn0038285" 13.7517418527988 -2.01935049290494 2.13171500723474 -0.948439970301181 0.342905519318635 0.54743640555327
"FBgn0052104" 46.96806640255 1.75885945175387 1.85619457302275 0.948026189464017 0.34311612174368 0.547589907609243
"FBgn0030749" 364.496105799064 -0.725099782405602 0.764843529935322 -0.947992066753585 0.343133492900062 0.547589907609243
"FBgn0016754" 317.360372377894 0.644736080652524 0.680324555454803 0.9477251508652 0.343269393571239 0.547701578987873
"FBgn0033134" 73.7679315529455 -1.12423443393857 1.18772980377866 -0.946926285881103 0.343676342455746 0.548185034986665
"FBgn0033638" 162.043132358274 -0.845898553901656 0.893285105132199 -0.946871302246884 0.343704362932781 0.548185034986665
"FBgn0000316" 248.438004856492 1.02339489463077 1.0816060574512 0.946162116591007 0.344065905234799 0.548656341783246
"FBgn0033100" 51.9234376703792 -0.921272789391114 0.974100758246886 -0.945563980039186 0.344371023442609 0.549037509645211
"FBgn0037044" 63.1999068786087 1.23785041509074 1.31060795810745 0.945265504803053 0.344523344589078 0.54917497061513
"FBgn0029687" 1700.98987884008 -0.48463050361746 0.512837155368077 -0.944993091590107 0.3446624029949 0.54929124191092
"FBgn0037021" 216.662228711489 1.29401425690179 1.36990316710931 0.944702993222525 0.344810528481861 0.549421916115708
"FBgn0036977" 12.6765521801588 2.05310418336526 2.20645718723325 0.944081205092699 0.345128152971412 0.549822568530488
"FBgn0051638" 211.936041474088 1.38690821132325 1.47040963670213 0.943409595854628 0.345471436814311 0.5502639373185
"FBgn0052250" 191.82838921358 1.03916843047203 1.10230391856745 0.942976178935411 0.345693087435057 0.550511437686497
"FBgn0027094" 446.212698406041 0.895241293450861 0.949551489761663 0.94277720230944 0.345794874983296 0.550567999494293
"FBgn0032922" 61.4371051249175 -1.52734585107354 1.62020400464462 -0.941963027232425 0.346211569488906 0.551080304082084
"FBgn0267458" 3.4551122570466 -2.2520422226591 2.37626325137825 -0.941889336121748 0.346249300350082 0.551080304082084
"FBgn0024912" 15.6669258571423 -1.4085804408724 1.49647689335589 -0.941674161143751 0.346359487883604 0.551150091043284
"FBgn0037670" 76.9747083090534 1.1932490628594 1.26790563448891 0.941480373859419 0.346458742244472 0.551202457021654
"FBgn0030511" 28.5360191629902 1.64225383821564 1.74389885260427 0.941217049431582 0.34659364130331 0.551311501425981
"FBgn0003751" 20.7087979451755 1.83322089225397 1.94891702412838 0.940778232275478 0.34681851821465 0.551315858276766
"FBgn0012051" 299.845696560709 -0.894719951961449 0.950936878915827 -0.940874857329916 0.346768993619202 0.551315858276766
"FBgn0034902" 139.697422627251 -1.23156817327124 1.30842453045865 -0.940967953754141 0.346721281860688 0.551315858276766
"FBgn0250791" 878.573324788149 0.603530387191161 0.641579596080982 0.940693757637934 0.346861818874899 0.551315858276766
"FBgn0038450" 17.9570804973435 1.62800904988111 1.73156188060155 0.940493576931638 0.346964442781539 0.551373487113433
"FBgn0004924" 520.554673663711 -0.789426638462043 0.839547000275231 -0.940261420031607 0.347083483685355 0.551457177750608
"FBgn0026309" 58.5089427068719 1.6294480316704 1.7374651083103 0.939870760341146 0.347283857229206 0.551459152496223
"FBgn0038928" 59.1353012372924 -1.38115337253619 1.46921295307295 -0.939884961216146 0.347276572159316 0.551459152496223
"FBgn0264325" 177.272892561142 -1.35579402690218 1.44178688685426 -0.940045581106792 0.347194180687212 0.551459152496223
"FBgn0030834" 69.5448723998134 1.3434703710911 1.43065393616478 0.939411942854375 0.347519283599099 0.551727538341546
"FBgn0036184" 71.5873318889849 0.926970752454883 0.988737238394998 0.93736042915768 0.348573188499447 0.553189312331119
"FBgn0039737" 1049.31758165721 -0.578991791099944 0.617677042282741 -0.93737391724528 0.348566252765125 0.553189312331119
"FBgn0003598" 352.773588795422 1.29680641673607 1.38398562747301 0.937144928531975 0.348684013365075 0.55325950783748
"FBgn0036286" 112.014583876551 -1.03312168867291 1.10315277806082 -0.936358184759523 0.349088799766922 0.553796018419628
"FBgn0010228" 1355.49317347505 0.420648065299052 0.449382091073195 0.93605324216043 0.349245775564377 0.553939271360986
"FBgn0038035" 217.091189069041 -0.73542884523637 0.78652035765315 -0.935048132655155 0.349763494693161 0.554654535963119
"FBgn0051809" 2.57644617928285 2.19191826045316 2.38970570618603 0.934696075252935 0.34994495010489 0.554836382723555
"FBgn0031871" 145.575334460039 1.30304357094998 1.39486528617965 0.934457533333049 0.350067931957545 0.554903275888745
"FBgn0001989" 99.2556956984492 -0.725358506005885 0.776225421262418 -0.934355152135104 0.350120723664998 0.554903275888745
"FBgn0032521" 118.117364968584 -1.75266010365759 1.87590608509841 -0.933440278247473 0.350592692237519 0.555545315107631
"FBgn0052699" 297.459793311156 0.958843598729517 1.027639126187 0.933018819072461 0.35081025184437 0.555784052693178
"FBgn0264490" 175.575172704037 -0.990845757129939 1.06309819392866 -0.931989262091859 0.351342074788159 0.556520487576744
"FBgn0265101" 67.7457079862102 -0.986723901512263 1.05917619867554 -0.931374809109108 0.351659716911457 0.556917447217001
"FBgn0010909" 269.106117894809 -0.657614959855115 0.706162048490338 -0.93122087892273 0.351739319767689 0.556937348700201
"FBgn0086446" 67.0597758617641 1.60511233343691 1.72531279118171 0.930759555153252 0.351977955288518 0.557074459559146
"FBgn0265623" 269.27628789177 0.630431981739955 0.677261396027475 0.930815960331322 0.351948772278641 0.557074459559146
"FBgn0035498" 225.794474779341 -0.820012137862677 0.881156844916785 -0.930535051443776 0.352094124596182 0.557074459559146
"FBgn0039710" 113.98128369796 -1.31394857478192 1.41149010228393 -0.930559630823577 0.352081404827883 0.557074459559146
"FBgn0020622" 355.422593336239 -1.13538133992138 1.22059315313893 -0.930047418420934 0.352346533618392 0.557362902825754
"FBgn0028579" 228.688609733455 -1.15161555099472 1.23834679063633 -0.929923667923773 0.352410607672567 0.557362902825754
"FBgn0000116" 9573.35969525188 -0.299462216821586 0.322291005137032 -0.929165044404078 0.352803559851323 0.557878183335514
"FBgn0034071" 126.53285001815 -0.967904201345132 1.04216102022725 -0.928803510309877 0.352990924948196 0.558068240622191
"FBgn0030717" 130.340136851872 -1.38421942797699 1.49030294920313 -0.928489441521767 0.353153742220065 0.558219423585294
"FBgn0034939" 53.6031761211234 -1.38439875326744 1.49141902002413 -0.92805613033579 0.353378454225821 0.558362152473967
"FBgn0036509" 256.313732206094 -0.891866628177467 0.960945354874205 -0.928085489120977 0.353363226120422 0.558362152473967
"FBgn0034598" 91.0344706520506 1.17026904492016 1.26187914588167 0.927701632701856 0.353562361320306 0.558546510334493
"FBgn0039304" 82.0745248194631 -1.232041164353 1.32802624278933 -0.927491316354714 0.353671498306745 0.55861270112784
"FBgn0261238" 393.317630645867 0.798511379632802 0.861577925277502 0.926805913137321 0.354027314281127 0.559068414188862
"FBgn0036272" 811.564218433172 1.03565532679149 1.11818793367565 0.926230438850681 0.354326237045625 0.559327831536207
"FBgn0037554" 11.7136854295554 1.89559384779463 2.06824851487732 0.926337405250862 0.354270662656755 0.559327831536207
"FBgn0034436" 167.20613455329 -1.79374558546501 1.93676809367705 -0.925171095908429 0.354876915909142 0.560090694789733
"FBgn0023512" 248.009061134121 1.44823936472472 1.56702290929231 0.924912404216453 0.355011473797268 0.560125606840852
"FBgn0030035" 205.292547029364 1.27462767634143 1.37829185685258 0.924869340417688 0.355033876459307 0.560125606840852
"FBgn0010173" 179.421821266787 1.03988413175802 1.12500989072018 0.924407921006149 0.355273972199959 0.560291602322942
"FBgn0037712" 20.2594192491611 2.02293896072821 2.21514078703599 0.924518795032705 0.355216270475595 0.560291602322942
"FBgn0020307" 33.856813191535 -1.14033009452292 1.23380963308701 -0.924013386546834 0.355479346150411 0.560460903625624
"FBgn0037855" 59.9304132266228 1.45942591492231 1.5795584514688 0.923942517416517 0.355516244837149 0.560460903625624
"FBgn0022361" 472.018156789039 -0.719861151740096 0.779368282386179 -0.923608656232481 0.355690105339874 0.5606286084545
"FBgn0030292" 73.8730624107938 -0.955069964336674 1.03434898459926 -0.923344635347584 0.355827633995334 0.560738995302207
"FBgn0260012" 324.616265940019 1.11564494542105 1.20865767077803 0.923060861358536 0.355975489443914 0.560865610904616
"FBgn0030739" 97.6384102383462 -1.58211533172636 1.71417013793636 -0.922109537676426 0.356471442501822 0.56154052793044
"FBgn0030034" 152.640071926025 -0.973972891037353 1.05758790804741 -0.920840004792798 0.357133965362427 0.562477532555649
"FBgn0036292" 71.5752563951503 1.29570303275166 1.40990402171532 0.920086804677284 0.357527399293936 0.562883766028808
"FBgn0042111" 497.789412901899 0.676075357951587 0.734717124560629 0.920194905793139 0.357470915933029 0.562883766028808
"FBgn0015546" 74.199968228729 1.43721018573279 1.56386053015767 0.918958875575375 0.358117082874893 0.563581605908077
"FBgn0033581" 196.048188502017 1.18707020835917 1.29190871541339 0.918849771897714 0.358174154934358 0.563581605908077
"FBgn0052451" 876.203580785457 0.892738295786207 0.971590203389036 0.918860902495432 0.358168332264184 0.563581605908077
"FBgn0020930" 172.819511580024 1.33134960937564 1.44961125590589 0.918604994022771 0.358302218892394 0.563676355720131
"FBgn0028953" 574.241051274543 0.674648253500534 0.734982263516731 0.917889913881859 0.35867650259474 0.56415834599718
"FBgn0032876" 201.207440722518 1.19407360212496 1.30181049494874 0.917431171052375 0.358916744890338 0.564429361451623
"FBgn0040837" 4.24767359259702 1.4892994059698 1.61250566798917 0.916867191033307 0.359212238189049 0.564787145131457
"FBgn0040928" 17.5319891132261 -1.74030425465818 1.89558996007734 -0.91627241638118 0.359524031698602 0.565170417285145
"FBgn0032031" 54.1863416590191 -1.81334058061653 1.97780716617454 -0.91536847698286 0.359998221381944 0.565594785030483
"FBgn0035110" 259.045184069535 -0.566433546199248 0.618693262721534 -0.915494309568842 0.359932188444473 0.565594785030483
"FBgn0266262" 12.7217255495246 -1.7527957946013 1.91456680495672 -0.915555147737284 0.35990026523722 0.565594785030483
"FBgn0030435" 186.576364088072 -1.13527559478314 1.24052581100749 -0.915048973975551 0.360165920570037 0.565751270201525
"FBgn0086254" 467.992965781008 -1.13592876414412 1.24157693188381 -0.914765306018628 0.360314851925438 0.565800959882291
"FBgn0262533" 2.48954401303712 2.14448032866181 2.39018237609996 0.914729297126718 0.360333760079105 0.565800959882291
"FBgn0031106" 74.5734974360498 1.47874790043818 1.61716031412043 0.914431758135046 0.360490020683873 0.565939359758431
"FBgn0016059" 321.357529284853 -1.12763670808214 1.23383421949027 -0.913776077693575 0.360834518997872 0.566373169059951
"FBgn0039204" 65.376441237815 -1.4584280495748 1.59608087258133 -0.913311110288101 0.361078940695906 0.566649761862785
"FBgn0266377" 314.740663039399 -0.646468627603401 0.708245777565001 -0.912751729910452 0.361373130502826 0.566897274965537
"FBgn0015622" 1514.63416118634 -0.533324151772054 0.584231866653241 -0.912857772844025 0.361317348770617 0.566897274965537
"FBgn0032138" 632.412095289746 -0.577436046689913 0.633466522740584 -0.911531787705432 0.362015244662397 0.567235980353568
"FBgn0001091" 2931.30478925294 0.476492864812872 0.522564891446747 0.911834449747379 0.361855872453631 0.567235980353568
"FBgn0035036" 176.789886909045 0.864853997496469 0.948187240341035 0.912013458921582 0.361761632610537 0.567235980353568
"FBgn0020392" 577.114500527119 -0.39145649937983 0.429280419552493 -0.911887151925345 0.361828125657755 0.567235980353568
"FBgn0035871" 657.948065732805 0.364181944334521 0.399583986464556 0.911398911611064 0.362085226880181 0.567235980353568
"FBgn0265448" 7.38277462059924 1.65002086798829 1.83583092485392 0.911416872262893 0.36207576699893 0.567235980353568
"FBgn0015229" 551.639569472065 0.568748488563023 0.624104087838121 0.911303945893174 0.362135247929144 0.567235980353568
"FBgn0030452" 6.12571598374349 2.16598434484623 2.3454144602715 0.911460479791718 0.36205279954351 0.567235980353568
"FBgn0040777" 1938.32041824482 -0.503228811974168 0.552409501723877 -0.91096325668631 0.36231473390424 0.567287877304376
"FBgn0011828" 33.9049960460551 1.29008535430262 1.41925982748074 0.911043015895345 0.362272709205993 0.567287877304376
"FBgn0266227" 194.715411932581 1.25281604034002 1.37555508088067 0.910852252697962 0.362373226390747 0.567287877304376
"FBgn0038552" 346.686036440757 -1.27583808438728 1.401758579996 -0.909918061560062 0.362865723768232 0.567951852499335
"FBgn0067628" 63.3896131366371 -1.52435887674787 1.67422082210142 -0.909725730730084 0.362967170887246 0.568003626997785
"FBgn0011474" 195.865339049907 0.959633886496604 1.05555147581015 0.909150668192631 0.363270600152925 0.568371402273164
"FBgn0038145" 1269.69468302886 0.533183861257766 0.586691319881192 0.908807896059309 0.363451537870616 0.568547425462075
"FBgn0003139" 167.180315429912 0.89488153069637 0.98536484589291 0.90819534880095 0.363775021057998 0.568946324350499
"FBgn0053516" 134.288181102613 1.38716979369132 1.52831578462727 0.90796929559781 0.36389444411371 0.568961068868766
"FBgn0039116" 48.2981552724599 1.19993464628487 1.32176618169321 0.907918248493913 0.363921415499353 0.568961068868766
"FBgn0038332" 40.7819001765758 1.95151057415942 2.15795852609529 0.907248966903799 0.364275154560219 0.569299846517362
"FBgn0029795" 5.87598749219723 1.99241857142145 2.16716958703482 0.90735348283129 0.364219900028067 0.569299846517362
"FBgn0039213" 692.602642157332 -0.601762470941788 0.663529856624796 -0.906908273306668 0.36445530573642 0.56947426745499
"FBgn0031657" 16.6693840693882 1.80328852093913 1.99150089147658 0.90637144755362 0.364739280191324 0.569810819825031
"FBgn0037483" 89.7516914532506 -1.39903244269672 1.54409377286222 -0.905582568165561 0.365156838800475 0.570314227684645
"FBgn0039712" 54.0618895397033 1.31683493962147 1.45418362429591 0.905503309610579 0.365198807328155 0.570314227684645
"FBgn0039101" 23.0097784105159 1.9963595471849 2.21250076570171 0.905316283369674 0.36529785231208 0.570361690849231
"FBgn0053303" 710.213440195039 -0.459629780737789 0.508018534035339 -0.904739190694587 0.365603573614781 0.570680238739911
"FBgn0032390" 74.2590857087647 -1.3962104867668 1.54246929861995 -0.904671861093523 0.365639252625487 0.570680238739911
"FBgn0032312" 26.7978370899644 1.9639389819702 2.17798712546049 0.903986331412336 0.366002649255812 0.571140122091901
"FBgn0029529" 42.704290013539 -1.2992532434495 1.43643186130843 -0.9038054289971 0.366098582493569 0.571182539597478
"FBgn0036194" 185.233676374209 1.00416590841783 1.1115007414393 0.903409958111035 0.366308356834456 0.571295255975344
"FBgn0027864" 33.0718058358634 -1.30659672880416 1.4458454651164 -0.90341788723807 0.36630415015657 0.571295255975344
"FBgn0037188" 303.790157948159 1.05250982430259 1.16532054276125 0.903210521182263 0.366414174977848 0.571353034105849
"FBgn0004910" 55.0152796162122 1.6744685547503 1.86114975685745 0.902668150532931 0.366702044850093 0.571592407209691
"FBgn0036333" 199.668852482218 -1.13490765782707 1.25722737179302 -0.902662042199018 0.366705287726005 0.571592407209691
"FBgn0262734" 781.26569855628 -0.410132531621725 0.454438535596779 -0.902497008653053 0.36679290976118 0.571621739691593
"FBgn0039558" 133.912508802011 1.27860062833115 1.41800397898522 0.901931717578067 0.367093141320652 0.571982336476364
"FBgn0035721" 45.4050589761316 -1.80199185438225 1.99548943474141 -0.901502909294495 0.367320987674885 0.57223003292761
"FBgn0030272" 55.1763439956722 -1.96358720288335 2.17427528148323 -0.901039870954421 0.367567121020628 0.572506119504946
"FBgn0027359" 274.060623868593 -0.630380345689437 0.699844320257756 -0.900722647396329 0.367735804133143 0.572661492172099
"FBgn0261385" 140.959256405508 1.14978633290104 1.27749836229558 0.900099776660549 0.368067154882306 0.573070075480172
"FBgn0017551" 275.671787773216 1.037924635191 1.15425400711122 0.899245430767982 0.368521946523594 0.573670663615893
"FBgn0262570" 102.373114862397 -1.23023668733746 1.37010090367963 -0.898101378930075 0.369131503957912 0.574105822038467
"FBgn0038755" 113.302169085583 -1.14299110037716 1.27232868743476 -0.89807230468566 0.369147003048807 0.574105822038467
"FBgn0039149" 61.195469282446 0.722689072720133 0.804160988025171 0.89850411204631 0.36891685394931 0.574105822038467
"FBgn0003330" 79.7591151956786 1.52386435191876 1.69693114938425 0.898316321102346 0.369016933715743 0.574105822038467
"FBgn0029892" 44.5020943600003 -1.57851955767361 1.7549656526511 -0.898289137551281 0.369031422093597 0.574105822038467
"FBgn0283682" 393.409244183931 0.687296234368196 0.76565142465104 0.897676223199206 0.369358189101892 0.57432675183577
"FBgn0028398" 179.069295991443 -0.561538311185844 0.625832640701688 -0.897244805374655 0.369588301530498 0.574362066800482
"FBgn0003377" 19.6900927073834 -1.74287957664851 1.93776978544692 -0.897252398205323 0.369584250847171 0.574362066800482
"FBgn0029840" 21.7372807667949 0.89126627442162 0.99317696155739 0.897502540140949 0.369450818580275 0.574362066800482
"FBgn0086707" 321.878725395294 0.952774428315114 1.06201831381875 0.897108498988909 0.369661024033054 0.574367643102041
"FBgn0033995" 137.280745227378 1.57263416650504 1.75510749819548 0.896674843721342 0.369892447961073 0.574619756481039
"FBgn0261574" 285.413723294348 -0.633475404576602 0.707010953446547 -0.895960055972513 0.370274097137975 0.57510510357493
"FBgn0034599" 69.0706627524223 1.35332934735144 1.51084475121797 0.895608631423095 0.370461824157946 0.575289128056862
"FBgn0026374" 96.3555559120269 -1.88271154378608 2.10032001236289 -0.89479053146873 0.37089907280481 0.575860492779361
"FBgn0033356" 102.079167600408 1.10317530126467 1.2333585047612 0.894394331810366 0.371110944124684 0.576023208187798
"FBgn0027547" 118.48303295226 -1.36870168847341 1.52976942750406 -0.894335257009634 0.371142541337179 0.576023208187798
"FBgn0028540" 113.110898664556 -1.46369432852971 1.63644575779947 -0.893925947619626 0.371361513629739 0.576172133657832
"FBgn0000426" 264.756707649177 0.40903782183918 0.457638953677588 0.893767033170889 0.371446551260393 0.576172133657832
"FBgn0030803" 91.9436826964724 -1.3568533184961 1.51701641236027 -0.893890191628786 0.371380646171834 0.576172133657832
"FBgn0042132" 24.8090431279483 1.57185459242041 1.75949895376419 0.89353099677126 0.371572880358895 0.576260498417342
"FBgn0039218" 78.6765967394522 -0.586972746723083 0.657127462690514 -0.893096621512944 0.371805432084492 0.576513536722276
"FBgn0261571" 42.3427266392509 1.64902449716474 1.84790944669044 0.892953947597248 0.37188183518549 0.576524405060842
"FBgn0086605" 151.073409743263 -0.909866130065045 1.01957951865033 -0.892389210129383 0.37218435244598 0.576563043095506
"FBgn0250754" 480.174642906274 0.706553632589571 0.791733553133958 0.892403262101848 0.372176823267765 0.576563043095506
"FBgn0038827" 173.099365985277 1.16935276498873 1.31019629280594 0.892490532599395 0.372130065033352 0.576563043095506
"FBgn0030514" 169.903957399404 1.29581825373421 1.45219622329224 0.892432230019045 0.372161302284853 0.576563043095506
"FBgn0031603" 20.9013064801952 1.20649005472093 1.35406360648339 0.892180339345077 0.372296278496636 0.576628911586512
"FBgn0024222" 90.6401855701408 -1.84710258383111 2.06799520880751 -0.891804986061188 0.372497468723709 0.576832986049688
"FBgn0032214" 316.795626793239 -0.695388554655802 0.780008415690625 -0.891479917263453 0.372671760777272 0.576990489981005
"FBgn0082953" 4.94006190577578 1.86869270471622 2.07038405263336 0.891356253280807 0.372738078927305 0.576990489981005
"FBgn0036196" 53.0669202860625 1.26071892222351 1.41722321238723 0.89062389379036 0.373130976318926 0.577491086299857
"FBgn0011660" 59.9835717568108 1.74220853838278 1.95993604085023 0.89019136153403 0.373363142329534 0.577742780121768
"FBgn0001133" 73.0718343498156 -1.65406992242201 1.85637204746358 -0.889893454493664 0.373523098908241 0.577882664009248
"FBgn0011672" 301.093518813948 -1.12629712247135 1.26617192015968 -0.889409781429207 0.373782890005626 0.578176922391872
"FBgn0051815" 13.4079621465283 -1.91423813973803 2.14595291939101 -0.888721151336898 0.374152960751386 0.578262147497409
"FBgn0020440" 230.127972647176 1.02100351915593 1.14912668270796 0.888663609135511 0.374183894265328 0.578262147497409
"FBgn0035981" 99.5640428748457 0.801584680172786 0.901984235695959 0.888530224718728 0.374255605090704 0.578262147497409
"FBgn0037633" 133.956998018338 1.49388987870898 1.68208899346917 0.888559660095143 0.374239779159338 0.578262147497409
"FBgn0003165" 1061.28580899846 -0.426480100846532 0.479844823264256 -0.888782994582389 0.374119716847494 0.578262147497409
"FBgn0039111" 61.7172828378429 -1.30193366960285 1.46341560529382 -0.889098661058176 0.373950058456838 0.578262147497409
"FBgn0036786" 179.178871193678 -1.2172919083442 1.36999218210998 -0.888335479607121 0.374360320236269 0.578316389089425
"FBgn0262126" 358.634449566236 -1.12006967236649 1.26129937229346 -0.887867294960141 0.374612138933038 0.578382643402601
"FBgn0265911" 8.42008770838686 -2.10013257245516 2.36017142278416 -0.887772172100037 0.374663314695368 0.578382643402601
"FBgn0001981" 239.130894849714 1.57910852359079 1.78063353105202 0.887666811872653 0.37472000316965 0.578382643402601
"FBgn0033762" 276.269991794137 -0.538784428621353 0.60680017873812 -0.887888609892068 0.374600672167769 0.578382643402601
"FBgn0037819" 65.807077405257 -1.79496307594024 2.01896163517784 -0.88760865526759 0.374751296273014 0.578382643402601
"FBgn0035181" 62.2035468559852 1.11797786804542 1.25973315111513 0.887259886119656 0.374938997051292 0.578564856519712
"FBgn0083050" 4.57315150339807 -1.84635310752061 2.07015666439568 -0.886599550075189 0.375294536192411 0.579005943674383
"FBgn0011570" 279.907177651247 -0.940207546543505 1.06281628968095 -0.884560147905901 0.37639390860847 0.580466866310803
"FBgn0010100" 1733.70362620256 -0.456251676899599 0.515854496431957 -0.884454213795151 0.376451068329635 0.580466866310803
"FBgn0267516" 9.33237420357126 1.14951364022301 1.29635926503842 0.884613404222535 0.376365174691961 0.580466866310803
"FBgn0267972" 154.922040643989 -0.781944569336052 0.884693397488483 -0.883919468405614 0.376739686956375 0.580804104515414
"FBgn0036761" 219.91356560943 -0.676193291356417 0.765458584276346 -0.883345917922398 0.377049401558574 0.581173734350396
"FBgn0010406" 150.543308268714 -1.31742051374187 1.49319065813687 -0.882002441655013 0.377775486886897 0.582184890568788
"FBgn0029783" 5.82476492868659 -2.08327795815708 2.34228661626066 -0.881657543668177 0.377962026806302 0.582364339522767
"FBgn0032341" 127.021030991998 1.30719302766893 1.48364252007342 0.881166442090952 0.378227739620368 0.582665688997964
"FBgn0031604" 213.283133318845 -1.11414268894381 1.26455730950511 -0.880864492661516 0.378391167872767 0.582809384999435
"FBgn0031640" 147.046703795916 -1.47830872630569 1.67895022032282 -0.880104784971195 0.378802547223652 0.583334858634681
"FBgn0024227" 173.906144174279 1.05166224349748 1.19623938301675 0.879198796264766 0.379293497004831 0.583982648835459
"FBgn0004858" 72.8990855854119 0.658025613119016 0.75004234513337 0.877440190669168 0.380247591340004 0.585343151538401
"FBgn0032511" 439.096347634435 -0.560811125159907 0.639360439587531 -0.877117852314259 0.380422629007059 0.585504112966033
"FBgn0016930" 586.741503750347 0.473109321911803 0.539798306994973 0.876472815034103 0.380773048759497 0.585846697098298
"FBgn0010194" 115.514981569265 1.79263201855796 2.05093438083637 0.876448522047161 0.380786249919452 0.585846697098298
"FBgn0263979" 686.668981273964 0.556493726025176 0.63517000243978 0.876127365395513 0.380960797501621 0.585904943470485
"FBgn0263863" 159.710973338168 -1.08215519920916 1.23510946237728 -0.876119349715938 0.380965154625369 0.585904943470485
"FBgn0030052" 128.758680569452 -1.07283393099618 1.22494218846729 -0.875709710639075 0.381187864961349 0.586138956523948
"FBgn0266966" 3.58319249243665 -1.12457109353818 1.28515285532364 -0.875496573448105 0.381303773829525 0.586208688559528
"FBgn0036104" 72.3838147300795 1.47961209287843 1.69118392783047 0.875036271689617 0.381554170229287 0.58648511494263
"FBgn0033191" 223.467326961634 0.55852394334943 0.638898083110277 0.874173598007024 0.382023721851369 0.586548416572825
"FBgn0050493" 141.724817834922 -1.39200316099653 1.59058556781938 -0.874811610546638 0.381676418738204 0.586548416572825
"FBgn0263006" 584.959410171508 -0.497377981834606 0.569215225797863 -0.873793434112205 0.382230756779643 0.586548416572825
"FBgn0036534" 648.251477410455 0.557012722744143 0.636998272395654 0.874417482513841 0.381890940064385 0.586548416572825
"FBgn0052448" 21.8247120628746 -0.927418982088773 1.0608021406193 -0.874020522678104 0.382107077465063 0.586548416572825
"FBgn0038569" 132.195438984822 -1.44830780356663 1.65635246997753 -0.873879048906988 0.382184125485529 0.586548416572825
"FBgn0259685" 12.8094675201156 -1.46000220651199 1.66931096651826 -0.874086369922657 0.382071219650712 0.586548416572825
"FBgn0010303" 356.688585835783 -0.573893559342104 0.656529534947727 -0.874121134639417 0.382052288988463 0.586548416572825
"FBgn0015527" 262.667775729303 -0.873062981242977 0.998634946123792 -0.874166520889878 0.382027575377637 0.586548416572825
"FBgn0032348" 31.2688228023957 1.08964158555544 1.2470195963433 0.873290930215137 0.382504522873053 0.586743978230337
"FBgn0262117" 198.901216563221 0.860491030971021 0.985575054013211 0.873232090644926 0.382536586760842 0.586743978230337
